ISIN,Currency,Venue,TradeTime,Price,Trade_id,Phase,Quantity,side,id,primary_ticker,primary_mic_x,TradeTime_min_1,TradeTime_1,best_bid,best_ask,market_state_best,best_bid_min_1s,best_ask_min_1s,market_state_min_1s,best_bid_1s,best_ask_1s,market_state_1s,slippage
DE000LEG1110,EUR,XETA,2022-09-02 14:33:53.288,74.8,938,CONTINUOUS_TRADING,14,1,327496,LEG,XETR,2022-09-02 14:33:52.288,2022-09-02 14:33:54.288,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 14:34:11.288,9.12,743,CONTINUOUS_TRADING,-155,-1,327489,TEG,XETR,2022-09-02 14:34:10.288,2022-09-02 14:34:12.288,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 14:34:14.453,3.692,3198,CONTINUOUS_TRADING,-656,-1,331530,DEZ,XETR,2022-09-02 14:34:13.453,2022-09-02 14:34:15.453,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 14:34:14.937,46.44,2039,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 14:34:13.937,2022-09-02 14:34:15.937,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:19.652,70.2,1569,CONTINUOUS_TRADING,-75,-1,331495,HBH,XETR,2022-09-02 14:34:18.652,2022-09-02 14:34:20.652,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:19.711,70.2,1570,CONTINUOUS_TRADING,-2,-1,331495,HBH,XETR,2022-09-02 14:34:18.711,2022-09-02 14:34:20.711,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:21.857,70.2,1571,CONTINUOUS_TRADING,-47,-1,331495,HBH,XETR,2022-09-02 14:34:20.857,2022-09-02 14:34:22.857,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:21.875,70.2,1572,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:20.875,2022-09-02 14:34:22.875,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:21.875,70.2,1573,CONTINUOUS_TRADING,-24,-1,331495,HBH,XETR,2022-09-02 14:34:20.875,2022-09-02 14:34:22.875,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:24.750,70.2,1574,CONTINUOUS_TRADING,-70,-1,331495,HBH,XETR,2022-09-02 14:34:23.750,2022-09-02 14:34:25.750,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:24.787,70.2,1575,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:23.787,2022-09-02 14:34:25.787,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:26.341,70.2,1576,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:25.341,2022-09-02 14:34:27.341,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:26.343,70.2,1577,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:25.343,2022-09-02 14:34:27.343,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:26.344,70.2,1578,CONTINUOUS_TRADING,-23,-1,331495,HBH,XETR,2022-09-02 14:34:25.344,2022-09-02 14:34:27.344,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:26.378,70.15,1579,CONTINUOUS_TRADING,-33,-1,331495,HBH,XETR,2022-09-02 14:34:25.378,2022-09-02 14:34:27.378,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:26.867,70.2,1580,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:25.867,2022-09-02 14:34:27.867,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:26.909,70.2,1581,CONTINUOUS_TRADING,-19,-1,331495,HBH,XETR,2022-09-02 14:34:25.909,2022-09-02 14:34:27.909,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:27.380,70.2,1582,CONTINUOUS_TRADING,-69,-1,331495,HBH,XETR,2022-09-02 14:34:26.380,2022-09-02 14:34:28.380,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:28.217,70.2,1583,CONTINUOUS_TRADING,-25,-1,331495,HBH,XETR,2022-09-02 14:34:27.217,2022-09-02 14:34:29.217,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:29.318,70.2,1584,CONTINUOUS_TRADING,-71,-1,331495,HBH,XETR,2022-09-02 14:34:28.318,2022-09-02 14:34:30.318,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:29.361,70.2,1585,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:28.361,2022-09-02 14:34:30.361,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:30.541,70.2,1586,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:29.541,2022-09-02 14:34:31.541,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:30.541,70.2,1587,CONTINUOUS_TRADING,-23,-1,331495,HBH,XETR,2022-09-02 14:34:29.541,2022-09-02 14:34:31.541,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:30.569,70.2,1588,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:29.569,2022-09-02 14:34:31.569,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:31.026,70.2,1589,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:30.026,2022-09-02 14:34:32.026,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:31.326,70.2,1590,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:30.326,2022-09-02 14:34:32.326,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:31.419,70.2,1591,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:30.419,2022-09-02 14:34:32.419,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:31.419,70.2,1592,CONTINUOUS_TRADING,-24,-1,331495,HBH,XETR,2022-09-02 14:34:30.419,2022-09-02 14:34:32.419,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:32.009,70.2,1593,CONTINUOUS_TRADING,-10,-1,331495,HBH,XETR,2022-09-02 14:34:31.009,2022-09-02 14:34:33.009,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:32.009,70.2,1594,CONTINUOUS_TRADING,-62,-1,331495,HBH,XETR,2022-09-02 14:34:31.009,2022-09-02 14:34:33.009,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:32.977,70.2,1595,CONTINUOUS_TRADING,-73,-1,331495,HBH,XETR,2022-09-02 14:34:31.977,2022-09-02 14:34:33.977,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:33.921,70.2,1596,CONTINUOUS_TRADING,-75,-1,331495,HBH,XETR,2022-09-02 14:34:32.921,2022-09-02 14:34:34.921,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:34.643,70.2,1597,CONTINUOUS_TRADING,-45,-1,331495,HBH,XETR,2022-09-02 14:34:33.643,2022-09-02 14:34:35.643,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:35.147,70.2,1598,CONTINUOUS_TRADING,-4,-1,331495,HBH,XETR,2022-09-02 14:34:34.147,2022-09-02 14:34:36.147,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:35.187,70.2,1599,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:34.187,2022-09-02 14:34:36.187,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:35.187,70.2,1600,CONTINUOUS_TRADING,-27,-1,331495,HBH,XETR,2022-09-02 14:34:34.187,2022-09-02 14:34:36.187,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:36.863,70.2,1601,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:34:35.863,2022-09-02 14:34:37.863,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:36.878,70.2,1602,CONTINUOUS_TRADING,-76,-1,331495,HBH,XETR,2022-09-02 14:34:35.878,2022-09-02 14:34:37.878,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:41.779,70.2,1603,CONTINUOUS_TRADING,-76,-1,331495,HBH,XETR,2022-09-02 14:34:40.779,2022-09-02 14:34:42.779,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:43.183,70.2,1604,CONTINUOUS_TRADING,-76,-1,331495,HBH,XETR,2022-09-02 14:34:42.183,2022-09-02 14:34:44.183,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:56.888,70.2,1606,CONTINUOUS_TRADING,-27,-1,331495,HBH,XETR,2022-09-02 14:34:55.888,2022-09-02 14:34:57.888,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:34:56.888,70.2,1605,CONTINUOUS_TRADING,-76,-1,331495,HBH,XETR,2022-09-02 14:34:55.888,2022-09-02 14:34:57.888,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:00.001,70.2,1607,CONTINUOUS_TRADING,-57,-1,331495,HBH,XETR,2022-09-02 14:34:59.001,2022-09-02 14:35:01.001,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:00.008,70.2,1608,CONTINUOUS_TRADING,-7,-1,331495,HBH,XETR,2022-09-02 14:34:59.008,2022-09-02 14:35:01.008,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:00.018,70.2,1609,CONTINUOUS_TRADING,-11,-1,331495,HBH,XETR,2022-09-02 14:34:59.018,2022-09-02 14:35:01.018,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 14:35:07.057,46.46,2040,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 14:35:06.057,2022-09-02 14:35:08.057,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:07.419,70.2,1610,CONTINUOUS_TRADING,-73,-1,331495,HBH,XETR,2022-09-02 14:35:06.419,2022-09-02 14:35:08.419,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:07.517,70.2,1611,CONTINUOUS_TRADING,-73,-1,331495,HBH,XETR,2022-09-02 14:35:06.517,2022-09-02 14:35:08.517,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 14:35:11.113,74.94,939,CONTINUOUS_TRADING,18,1,327496,LEG,XETR,2022-09-02 14:35:10.113,2022-09-02 14:35:12.113,,,,,,,,,,
DK0010244508,DKK,XCSE,2022-09-02 14:35:16.252,17090.0,4183,CONTINUOUS_TRADING,-1,-1,325453,MAERSK B,XCSE,2022-09-02 14:35:15.252,2022-09-02 14:35:17.252,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:22.587,70.2,1612,CONTINUOUS_TRADING,-73,-1,331495,HBH,XETR,2022-09-02 14:35:21.587,2022-09-02 14:35:23.587,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 14:35:36.319,74.9,940,CONTINUOUS_TRADING,19,1,327496,LEG,XETR,2022-09-02 14:35:35.319,2022-09-02 14:35:37.319,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:35:42.590,70.15,1613,CONTINUOUS_TRADING,-24,-1,331495,HBH,XETR,2022-09-02 14:35:41.590,2022-09-02 14:35:43.590,,,,,,,,,,
BE0974320526,EUR,XBRU,2022-09-02 14:35:56.541,31.36,3604,CONTINUOUS_TRADING,5,1,324168,UMI,XBRU,2022-09-02 14:35:55.541,2022-09-02 14:35:57.541,31.34,31.36,CONTINUOUS_TRADING,31.34,31.36,CONTINUOUS_TRADING,31.34,31.36,CONTINUOUS_TRADING,0.0
DE0006047004,EUR,XETA,2022-09-02 14:36:13.553,46.46,2041,CONTINUOUS_TRADING,-28,-1,326218,HEI,XETR,2022-09-02 14:36:12.553,2022-09-02 14:36:14.553,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 14:36:45.680,74.88,941,CONTINUOUS_TRADING,14,1,327496,LEG,XETR,2022-09-02 14:36:44.680,2022-09-02 14:36:46.680,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 14:37:15.925,46.48,2042,CONTINUOUS_TRADING,-24,-1,326218,HEI,XETR,2022-09-02 14:37:14.925,2022-09-02 14:37:16.925,,,,,,,,,,
DK0061804770,DKK,XCSE,2022-09-02 14:37:23.756,28.24,1390,CONTINUOUS_TRADING,128,1,377546522,HLUN B,XCSE,2022-09-02 14:37:22.756,2022-09-02 14:37:24.756,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:53.376,70.2,1614,CONTINUOUS_TRADING,-72,-1,331495,HBH,XETR,2022-09-02 14:37:52.376,2022-09-02 14:37:54.376,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:53.415,70.2,1616,CONTINUOUS_TRADING,-11,-1,331495,HBH,XETR,2022-09-02 14:37:52.415,2022-09-02 14:37:54.415,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:53.415,70.2,1615,CONTINUOUS_TRADING,-8,-1,331495,HBH,XETR,2022-09-02 14:37:52.415,2022-09-02 14:37:54.415,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:53.431,70.2,1617,CONTINUOUS_TRADING,-72,-1,331495,HBH,XETR,2022-09-02 14:37:52.431,2022-09-02 14:37:54.431,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:53.544,70.2,1618,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:52.544,2022-09-02 14:37:54.544,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:53.817,70.2,1619,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:52.817,2022-09-02 14:37:54.817,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:54.542,70.2,1620,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:53.542,2022-09-02 14:37:55.542,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 14:37:55.139,9.13,744,CONTINUOUS_TRADING,-160,-1,327489,TEG,XETR,2022-09-02 14:37:54.139,2022-09-02 14:37:56.139,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:55.873,70.2,1621,CONTINUOUS_TRADING,-70,-1,331495,HBH,XETR,2022-09-02 14:37:54.873,2022-09-02 14:37:56.873,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:56.815,70.2,1622,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:55.815,2022-09-02 14:37:57.815,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:56.817,70.2,1623,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:55.817,2022-09-02 14:37:57.817,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:56.817,70.2,1624,CONTINUOUS_TRADING,-34,-1,331495,HBH,XETR,2022-09-02 14:37:55.817,2022-09-02 14:37:57.817,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 14:37:57.491,46.52,2043,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 14:37:56.491,2022-09-02 14:37:58.491,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:57.837,70.2,1625,CONTINUOUS_TRADING,-70,-1,331495,HBH,XETR,2022-09-02 14:37:56.837,2022-09-02 14:37:58.837,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:58.581,70.2,1626,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:57.581,2022-09-02 14:37:59.581,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:58.585,70.2,1627,CONTINUOUS_TRADING,-21,-1,331495,HBH,XETR,2022-09-02 14:37:57.585,2022-09-02 14:37:59.585,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:58.589,70.2,1629,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:37:57.589,2022-09-02 14:37:59.589,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:37:58.589,70.2,1628,CONTINUOUS_TRADING,-15,-1,331495,HBH,XETR,2022-09-02 14:37:57.589,2022-09-02 14:37:59.589,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:01.458,70.25,1630,CONTINUOUS_TRADING,-77,-1,331495,HBH,XETR,2022-09-02 14:38:00.458,2022-09-02 14:38:02.458,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:01.460,70.2,1632,CONTINUOUS_TRADING,-57,-1,331495,HBH,XETR,2022-09-02 14:38:00.460,2022-09-02 14:38:02.460,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:01.460,70.25,1631,CONTINUOUS_TRADING,-13,-1,331495,HBH,XETR,2022-09-02 14:38:00.460,2022-09-02 14:38:02.460,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:01.735,70.2,1634,CONTINUOUS_TRADING,-22,-1,331495,HBH,XETR,2022-09-02 14:38:00.735,2022-09-02 14:38:02.735,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:01.735,70.25,1633,CONTINUOUS_TRADING,-13,-1,331495,HBH,XETR,2022-09-02 14:38:00.735,2022-09-02 14:38:02.735,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:02.074,70.2,1635,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:38:01.074,2022-09-02 14:38:03.074,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:02.382,70.2,1636,CONTINUOUS_TRADING,-70,-1,331495,HBH,XETR,2022-09-02 14:38:01.382,2022-09-02 14:38:03.382,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:06.025,70.2,1637,CONTINUOUS_TRADING,-22,-1,331495,HBH,XETR,2022-09-02 14:38:05.025,2022-09-02 14:38:07.025,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:06.038,70.2,1638,CONTINUOUS_TRADING,-3,-1,331495,HBH,XETR,2022-09-02 14:38:05.038,2022-09-02 14:38:07.038,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 14:38:10.697,3.704,3199,CONTINUOUS_TRADING,-9,-1,331530,DEZ,XETR,2022-09-02 14:38:09.697,2022-09-02 14:38:11.697,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 14:38:16.264,94.45,238,CONTINUOUS_TRADING,26,1,328336,AED,XBRU,2022-09-02 14:38:15.264,2022-09-02 14:38:17.264,94.4,94.55,CONTINUOUS_TRADING,,,,94.4,94.5,CONTINUOUS_TRADING,0.6666666666666666
DE0006083405,EUR,XETA,2022-09-02 14:38:16.884,70.1,1639,CONTINUOUS_TRADING,-15,-1,331495,HBH,XETR,2022-09-02 14:38:15.884,2022-09-02 14:38:17.884,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 14:38:18.805,74.92,942,CONTINUOUS_TRADING,10,1,327496,LEG,XETR,2022-09-02 14:38:17.805,2022-09-02 14:38:19.805,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 14:38:18.813,74.92,943,CONTINUOUS_TRADING,7,1,327496,LEG,XETR,2022-09-02 14:38:17.813,2022-09-02 14:38:19.813,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:30.722,70.2,1640,CONTINUOUS_TRADING,-70,-1,331495,HBH,XETR,2022-09-02 14:38:29.722,2022-09-02 14:38:31.722,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:30.762,70.25,1641,CONTINUOUS_TRADING,-16,-1,331495,HBH,XETR,2022-09-02 14:38:29.762,2022-09-02 14:38:31.762,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:30.856,70.2,1642,CONTINUOUS_TRADING,-5,-1,331495,HBH,XETR,2022-09-02 14:38:29.856,2022-09-02 14:38:31.856,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:31.149,70.2,1643,CONTINUOUS_TRADING,-44,-1,331495,HBH,XETR,2022-09-02 14:38:30.149,2022-09-02 14:38:32.149,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:31.154,70.2,1645,CONTINUOUS_TRADING,-15,-1,331495,HBH,XETR,2022-09-02 14:38:30.154,2022-09-02 14:38:32.154,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:31.154,70.2,1644,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:38:30.154,2022-09-02 14:38:32.154,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 14:38:31.266,9.135,745,CONTINUOUS_TRADING,-116,-1,327489,TEG,XETR,2022-09-02 14:38:30.266,2022-09-02 14:38:32.266,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:31.885,70.2,1646,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:38:30.885,2022-09-02 14:38:32.885,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:31.932,70.2,1647,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:38:30.932,2022-09-02 14:38:32.932,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:31.936,70.2,1648,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:38:30.936,2022-09-02 14:38:32.936,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:32.598,70.2,1649,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:38:31.598,2022-09-02 14:38:33.598,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:33.176,70.2,1650,CONTINUOUS_TRADING,-40,-1,331495,HBH,XETR,2022-09-02 14:38:32.176,2022-09-02 14:38:34.176,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:34.159,70.2,1651,CONTINUOUS_TRADING,-58,-1,331495,HBH,XETR,2022-09-02 14:38:33.159,2022-09-02 14:38:35.159,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:34.159,70.2,1652,CONTINUOUS_TRADING,-6,-1,331495,HBH,XETR,2022-09-02 14:38:33.159,2022-09-02 14:38:35.159,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:36.902,70.2,1653,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:38:35.902,2022-09-02 14:38:37.902,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:36.939,70.2,1654,CONTINUOUS_TRADING,-49,-1,331495,HBH,XETR,2022-09-02 14:38:35.939,2022-09-02 14:38:37.939,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:36.942,70.2,1655,CONTINUOUS_TRADING,-60,-1,331495,HBH,XETR,2022-09-02 14:38:35.942,2022-09-02 14:38:37.942,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:42.446,70.2,1656,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:38:41.446,2022-09-02 14:38:43.446,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:42.506,70.2,1657,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:38:41.506,2022-09-02 14:38:43.506,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:43.154,70.2,1658,CONTINUOUS_TRADING,-10,-1,331495,HBH,XETR,2022-09-02 14:38:42.154,2022-09-02 14:38:44.154,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:38:43.154,70.2,1659,CONTINUOUS_TRADING,-10,-1,331495,HBH,XETR,2022-09-02 14:38:42.154,2022-09-02 14:38:44.154,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:02.651,70.2,1660,CONTINUOUS_TRADING,-36,-1,331495,HBH,XETR,2022-09-02 14:39:01.651,2022-09-02 14:39:03.651,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 14:39:03.042,14.37,409,CONTINUOUS_TRADING,-178,-1,329340,IDIA,XSWX,2022-09-02 14:39:02.042,2022-09-02 14:39:04.042,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 14:39:03.042,14.37,464,CONTINUOUS_TRADING,-149,-1,329340,IDIA,XSWX,2022-09-02 14:39:02.042,2022-09-02 14:39:04.042,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:06.892,70.2,1662,CONTINUOUS_TRADING,-12,-1,331495,HBH,XETR,2022-09-02 14:39:05.892,2022-09-02 14:39:07.892,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:06.892,70.15,1661,CONTINUOUS_TRADING,-32,-1,331495,HBH,XETR,2022-09-02 14:39:05.892,2022-09-02 14:39:07.892,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:10.485,70.2,1663,CONTINUOUS_TRADING,-17,-1,331495,HBH,XETR,2022-09-02 14:39:09.485,2022-09-02 14:39:11.485,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 14:39:21.451,74.88,944,CONTINUOUS_TRADING,14,1,327496,LEG,XETR,2022-09-02 14:39:20.451,2022-09-02 14:39:22.451,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:23.068,70.2,1664,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:39:22.068,2022-09-02 14:39:24.068,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 14:39:36.046,46.52,2044,CONTINUOUS_TRADING,-39,-1,326218,HEI,XETR,2022-09-02 14:39:35.046,2022-09-02 14:39:37.046,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:41.773,70.2,1665,CONTINUOUS_TRADING,-64,-1,331495,HBH,XETR,2022-09-02 14:39:40.773,2022-09-02 14:39:42.773,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:41.805,70.15,1666,CONTINUOUS_TRADING,-18,-1,331495,HBH,XETR,2022-09-02 14:39:40.805,2022-09-02 14:39:42.805,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:39:51.894,70.1,1667,CONTINUOUS_TRADING,-22,-1,331495,HBH,XETR,2022-09-02 14:39:50.894,2022-09-02 14:39:52.894,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:40:08.323,70.2,1668,CONTINUOUS_TRADING,-10,-1,331495,HBH,XETR,2022-09-02 14:40:07.323,2022-09-02 14:40:09.323,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:40:08.323,70.2,1669,CONTINUOUS_TRADING,-10,-1,331495,HBH,XETR,2022-09-02 14:40:07.323,2022-09-02 14:40:09.323,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:40:08.324,70.2,1670,CONTINUOUS_TRADING,-44,-1,331495,HBH,XETR,2022-09-02 14:40:07.324,2022-09-02 14:40:09.324,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 14:40:09.500,70.2,1671,CONTINUOUS_TRADING,-62,-1,331495,HBH,XETR,2022-09-02 14:40:08.500,2022-09-02 14:40:10.500,,,,,,,,,,
